id,age,receive.offer,repeat.customer,prod
3152,75,No,Yes,Handy Helper
3153,76,No,Yes,Handy Helper
3154,57,Yes,Yes,Handy Helper
3155,73,No,Yes,Handy Helper
3156,52,Yes,Yes,Handy Helper
3157,77,Yes,Yes,Handy Helper
3158,56,Yes,Yes,Handy Helper
3159,64,Yes,Yes,Handy Helper
3160,53,Yes,Yes,Handy Helper
3161,56,No,No,Handy Helper
3162,58,No,Yes,Handy Helper
3163,68,Yes,Yes,Handy Helper
3164,72,No,Yes,Handy Helper
3165,58,Yes,Yes,Handy Helper
3166,69,Yes,Yes,Handy Helper
3167,76,No,Yes,Handy Helper
3168,58,Yes,No,Handy Helper
3169,62,Yes,Yes,Handy Helper
3170,63,Yes,Yes,Handy Helper
3171,51,No,Yes,Handy Helper
3172,70,Yes,Yes,Handy Helper
3173,69,Yes,No,Handy Helper
3174,52,No,Yes,Handy Helper
3175,80,Yes,No,Handy Helper
3176,64,Yes,Yes,Handy Helper
3177,57,No,Yes,Handy Helper
3178,70,No,Yes,Handy Helper
3179,57,Yes,No,Handy Helper
3180,63,No,Yes,Handy Helper
3181,77,No,Yes,Handy Helper
3182,74,Yes,Yes,Handy Helper
3183,73,No,Yes,Handy Helper
3184,73,Yes,No,Handy Helper
3185,54,Yes,Yes,Handy Helper
3186,74,Yes,Yes,Handy Helper
3187,80,Yes,No,Handy Helper
3188,62,Yes,No,Handy Helper
3189,68,Yes,No,Handy Helper
3190,66,No,Yes,Handy Helper
3191,63,Yes,Yes,Handy Helper
3192,66,Yes,Yes,Handy Helper
3193,56,Yes,Yes,Handy Helper
3194,61,Yes,No,Handy Helper
3195,61,No,Yes,Handy Helper
3196,64,Yes,Yes,Handy Helper
3197,70,Yes,Yes,Handy Helper
3198,53,No,Yes,Handy Helper
3199,73,Yes,Yes,Handy Helper
3200,60,Yes,Yes,Handy Helper
3201,57,Yes,Yes,Handy Helper
3202,70,Yes,Yes,Handy Helper
3203,55,No,Yes,Handy Helper
3204,67,No,Yes,Handy Helper
3205,64,Yes,Yes,Handy Helper
3206,67,Yes,Yes,Handy Helper
3207,68,No,Yes,Handy Helper
3208,67,No,No,Handy Helper
3209,79,Yes,Yes,Handy Helper
3210,79,No,Yes,Handy Helper
3211,60,No,No,Handy Helper
3212,54,No,Yes,Handy Helper
3213,80,Yes,Yes,Handy Helper
3214,72,No,Yes,Handy Helper
3215,60,Yes,Yes,Handy Helper
3216,71,Yes,Yes,Handy Helper
3217,67,No,Yes,Handy Helper
3218,55,Yes,Yes,Handy Helper
3219,65,Yes,Yes,Handy Helper
3220,80,No,Yes,Handy Helper
3221,62,No,Yes,Handy Helper
3222,62,Yes,Yes,Handy Helper
3223,61,No,Yes,Handy Helper
3224,73,Yes,Yes,Handy Helper
3225,72,Yes,Yes,Handy Helper
3226,72,Yes,Yes,Handy Helper
3227,66,No,Yes,Handy Helper
3228,68,No,Yes,Handy Helper
3229,75,Yes,No,Handy Helper
3230,71,No,No,Handy Helper
3231,64,Yes,Yes,Handy Helper
3232,65,Yes,Yes,Handy Helper
3233,75,No,Yes,Handy Helper
3234,63,Yes,Yes,Handy Helper
3235,71,No,No,Handy Helper
3236,77,No,Yes,Handy Helper
3237,48,No,Yes,Handy Helper
3238,60,Yes,Yes,Handy Helper
3239,47,Yes,Yes,Handy Helper
3240,78,No,No,Handy Helper
3241,76,Yes,No,Handy Helper
3242,75,Yes,Yes,Handy Helper
3243,80,Yes,No,Handy Helper
3244,50,No,Yes,Handy Helper
3245,66,No,No,Handy Helper
3246,72,No,Yes,Handy Helper
3247,74,Yes,Yes,Handy Helper
3248,60,No,Yes,Handy Helper
3249,68,Yes,Yes,Handy Helper
3250,61,Yes,Yes,Handy Helper
3251,76,Yes,Yes,Handy Helper
3252,57,Yes,Yes,Handy Helper
3253,78,Yes,Yes,Handy Helper
3254,79,No,Yes,Handy Helper
3255,73,Yes,Yes,Handy Helper
3256,79,Yes,Yes,Handy Helper
3257,71,Yes,Yes,Handy Helper
3258,75,Yes,Yes,Handy Helper
3259,59,No,Yes,Handy Helper
3260,56,Yes,Yes,Handy Helper
3261,63,Yes,Yes,Handy Helper
3262,78,Yes,No,Handy Helper
3263,68,Yes,Yes,Handy Helper
3264,68,No,Yes,Handy Helper
3265,78,No,Yes,Handy Helper
3266,67,No,No,Handy Helper
3267,59,Yes,Yes,Handy Helper
3268,54,Yes,Yes,Handy Helper
3269,74,Yes,No,Handy Helper
3270,70,Yes,No,Handy Helper
3271,61,Yes,Yes,Handy Helper
3272,76,No,Yes,Handy Helper
3273,60,No,Yes,Handy Helper
3274,63,No,Yes,Handy Helper
3275,66,Yes,Yes,Handy Helper
3276,71,Yes,Yes,Handy Helper
3277,59,Yes,No,Handy Helper
3278,78,No,No,Handy Helper
3279,72,No,No,Handy Helper
3280,75,Yes,Yes,Handy Helper
3281,62,Yes,Yes,Handy Helper
3282,68,Yes,Yes,Handy Helper
3283,77,No,No,Handy Helper
3284,68,Yes,Yes,Handy Helper
3285,71,Yes,Yes,Handy Helper
3286,75,No,Yes,Handy Helper
3287,60,No,Yes,Handy Helper
3288,67,Yes,Yes,Handy Helper
3289,75,Yes,Yes,Handy Helper
3290,76,No,Yes,Handy Helper
3291,63,Yes,No,Handy Helper
3292,80,No,Yes,Handy Helper
3293,80,Yes,Yes,Handy Helper
3294,78,Yes,Yes,Handy Helper
3295,64,Yes,Yes,Handy Helper
3296,73,Yes,Yes,Handy Helper
3297,78,Yes,Yes,Handy Helper
3298,66,Yes,Yes,Handy Helper
3299,62,Yes,No,Handy Helper
3300,58,Yes,Yes,Handy Helper
3301,75,No,Yes,Handy Helper
3302,64,No,Yes,Handy Helper
3303,70,Yes,Yes,Handy Helper
3304,74,Yes,Yes,Handy Helper
3305,66,Yes,Yes,Handy Helper
3306,66,Yes,Yes,Handy Helper
3307,74,Yes,Yes,Handy Helper
3308,57,Yes,Yes,Handy Helper
3309,71,No,Yes,Handy Helper
3310,74,Yes,Yes,Handy Helper
3311,77,Yes,Yes,Handy Helper
3312,64,No,Yes,Handy Helper
3313,65,No,Yes,Handy Helper
3314,72,Yes,Yes,Handy Helper
3315,79,No,Yes,Handy Helper
3316,55,Yes,Yes,Handy Helper
3317,73,Yes,No,Handy Helper
3318,77,No,Yes,Handy Helper
3319,64,No,Yes,Handy Helper
3320,64,Yes,No,Handy Helper
3321,67,No,Yes,Handy Helper
3322,76,Yes,Yes,Handy Helper
3323,75,No,Yes,Handy Helper
3324,65,No,Yes,Handy Helper
3325,67,Yes,Yes,Handy Helper
3326,61,No,Yes,Handy Helper
3327,64,No,Yes,Handy Helper
3328,63,Yes,Yes,Handy Helper
3329,76,No,Yes,Handy Helper
3330,71,No,Yes,Handy Helper
3331,66,Yes,Yes,Handy Helper
3332,62,No,Yes,Handy Helper
3333,77,Yes,Yes,Handy Helper
3334,56,Yes,Yes,Handy Helper
3335,80,Yes,Yes,Handy Helper
3336,70,Yes,Yes,Handy Helper
3337,63,Yes,Yes,Handy Helper
3338,71,No,Yes,Handy Helper
3339,62,Yes,Yes,Handy Helper
3340,70,Yes,Yes,Handy Helper
3341,72,Yes,No,Handy Helper
3342,63,No,Yes,Handy Helper
3343,65,Yes,Yes,Handy Helper
3344,79,No,Yes,Handy Helper
3345,56,Yes,Yes,Handy Helper
3346,62,Yes,Yes,Handy Helper
3347,70,No,Yes,Handy Helper
3348,72,No,Yes,Handy Helper
3349,70,Yes,Yes,Handy Helper
3350,67,Yes,Yes,Handy Helper
3351,78,No,Yes,Handy Helper
3352,77,Yes,Yes,Handy Helper
3353,61,No,Yes,Handy Helper
3354,73,Yes,Yes,Handy Helper
3355,66,Yes,Yes,Handy Helper
3356,71,Yes,Yes,Handy Helper
3357,75,No,Yes,Handy Helper
3358,72,No,Yes,Handy Helper
3359,53,Yes,Yes,Handy Helper
3360,63,Yes,Yes,Handy Helper
3361,62,Yes,No,Handy Helper
3362,79,Yes,Yes,Handy Helper
3363,73,No,No,Handy Helper
3364,69,Yes,No,Handy Helper
3365,61,Yes,Yes,Handy Helper
3366,69,No,Yes,Handy Helper
3367,65,No,No,Handy Helper
3368,61,Yes,Yes,Handy Helper
3369,62,No,Yes,Handy Helper
3370,75,Yes,Yes,Handy Helper
3371,63,Yes,Yes,Handy Helper
3372,79,Yes,No,Handy Helper
3373,74,Yes,Yes,Handy Helper
3374,60,Yes,Yes,Handy Helper
3375,47,Yes,Yes,Handy Helper
3376,66,Yes,Yes,Handy Helper
3377,65,Yes,Yes,Handy Helper
3378,57,Yes,Yes,Handy Helper
3379,77,No,Yes,Handy Helper
3380,77,Yes,Yes,Handy Helper
3381,69,Yes,Yes,Handy Helper
3382,68,Yes,Yes,Handy Helper
3383,72,Yes,Yes,Handy Helper
3384,57,No,Yes,Handy Helper
3385,60,Yes,Yes,Handy Helper
3386,62,No,Yes,Handy Helper
3387,65,Yes,Yes,Handy Helper
3388,45,Yes,Yes,Handy Helper
3389,60,No,Yes,Handy Helper
3390,77,Yes,Yes,Handy Helper
3391,66,No,Yes,Handy Helper
3392,38,Yes,Yes,Handy Helper
3393,76,Yes,Yes,Handy Helper
3394,64,No,Yes,Handy Helper
3395,79,No,Yes,Handy Helper
3396,61,No,Yes,Handy Helper
3397,66,Yes,Yes,Handy Helper
3398,68,No,Yes,Handy Helper
3399,74,No,Yes,Handy Helper
3400,55,Yes,Yes,Handy Helper
3401,70,Yes,Yes,Handy Helper
3402,69,Yes,Yes,Handy Helper
3403,71,No,Yes,Handy Helper
3404,61,Yes,Yes,Handy Helper
3405,65,Yes,Yes,Handy Helper
3406,61,Yes,Yes,Handy Helper
3407,63,Yes,Yes,Handy Helper
3408,61,No,Yes,Handy Helper
3409,75,No,Yes,Handy Helper
3410,61,No,No,Handy Helper
3411,53,No,Yes,Handy Helper
3412,79,No,Yes,Handy Helper
3413,59,Yes,Yes,Handy Helper
3414,59,Yes,Yes,Handy Helper
3415,59,No,Yes,Handy Helper
3416,67,No,No,Handy Helper
3417,75,Yes,Yes,Handy Helper
3418,66,No,Yes,Handy Helper
3419,65,Yes,Yes,Handy Helper
3420,71,Yes,Yes,Handy Helper
3421,74,No,No,Handy Helper
3422,72,No,Yes,Handy Helper
3423,51,No,Yes,Handy Helper
3424,69,Yes,No,Handy Helper
3425,77,Yes,Yes,Handy Helper
3426,71,Yes,Yes,Handy Helper
3427,75,Yes,Yes,Handy Helper
3428,60,Yes,Yes,Handy Helper
3429,74,No,Yes,Handy Helper
3430,70,No,Yes,Handy Helper
3431,78,Yes,No,Handy Helper
3432,69,No,Yes,Handy Helper
3433,70,No,No,Handy Helper
3434,65,Yes,No,Handy Helper
3435,76,No,Yes,Handy Helper
3436,70,Yes,Yes,Handy Helper
3437,71,Yes,Yes,Handy Helper
3438,65,Yes,No,Handy Helper
3439,66,Yes,Yes,Handy Helper
3440,57,Yes,Yes,Handy Helper
3441,63,No,Yes,Handy Helper
3442,54,No,Yes,Handy Helper
3443,59,No,Yes,Handy Helper
3444,71,Yes,Yes,Handy Helper
3445,65,No,Yes,Handy Helper
3446,59,No,Yes,Handy Helper
3447,78,Yes,Yes,Handy Helper
3448,61,Yes,No,Handy Helper
3449,78,Yes,Yes,Handy Helper
3450,74,Yes,Yes,Handy Helper
3451,73,Yes,No,Handy Helper
3452,77,Yes,Yes,Handy Helper
3453,56,Yes,Yes,Handy Helper
3454,71,Yes,No,Handy Helper
3455,65,Yes,Yes,Handy Helper
3456,68,Yes,No,Handy Helper
3457,75,No,Yes,Handy Helper
3458,76,No,Yes,Handy Helper
3459,75,No,Yes,Handy Helper
3460,55,No,Yes,Handy Helper
3461,67,No,No,Handy Helper
3462,68,No,Yes,Handy Helper
3463,64,No,Yes,Handy Helper
3464,65,Yes,Yes,Handy Helper
3465,54,No,Yes,Handy Helper
3466,76,No,Yes,Handy Helper
3467,63,No,Yes,Handy Helper
3468,64,Yes,Yes,Handy Helper
3469,54,Yes,Yes,Handy Helper
3470,67,Yes,Yes,Handy Helper
3471,70,No,Yes,Handy Helper
3472,66,Yes,No,Handy Helper
3473,70,No,Yes,Handy Helper
3474,74,No,Yes,Handy Helper
3475,70,Yes,Yes,Handy Helper
3476,58,Yes,No,Handy Helper
3477,75,No,Yes,Handy Helper
3478,75,Yes,Yes,Handy Helper
3479,49,Yes,Yes,Handy Helper
3480,69,Yes,Yes,Handy Helper
3481,78,Yes,Yes,Handy Helper
3482,76,Yes,Yes,Handy Helper
3483,57,Yes,Yes,Handy Helper
3484,63,No,Yes,Handy Helper
3485,70,Yes,Yes,Handy Helper
3486,73,No,Yes,Handy Helper
3487,58,Yes,No,Handy Helper
3488,70,Yes,Yes,Handy Helper
3489,69,Yes,Yes,Handy Helper
3490,75,No,Yes,Handy Helper
3491,75,Yes,Yes,Handy Helper
3492,57,Yes,Yes,Handy Helper
3493,65,Yes,Yes,Handy Helper
3494,66,No,Yes,Handy Helper
3495,50,Yes,Yes,Handy Helper
3496,74,No,Yes,Handy Helper
3497,70,Yes,Yes,Handy Helper
3498,71,No,No,Handy Helper
3499,80,No,Yes,Handy Helper
3500,69,No,No,Handy Helper
3501,68,Yes,Yes,Handy Helper
3502,74,No,Yes,Handy Helper
3503,63,Yes,Yes,Handy Helper
3504,55,Yes,Yes,Handy Helper
3505,66,No,No,Handy Helper
3506,63,No,Yes,Handy Helper
3507,59,Yes,Yes,Handy Helper
3508,58,No,No,Handy Helper
3509,73,Yes,Yes,Handy Helper
3510,62,No,Yes,Handy Helper
3511,75,Yes,No,Handy Helper
3512,60,Yes,Yes,Handy Helper
3513,70,Yes,Yes,Handy Helper
3514,68,No,Yes,Handy Helper
3515,69,Yes,Yes,Handy Helper
3516,62,No,Yes,Handy Helper
3517,73,Yes,Yes,Handy Helper
3518,79,No,Yes,Handy Helper
3519,61,Yes,No,Handy Helper
3520,79,Yes,No,Handy Helper
3521,63,Yes,No,Handy Helper
3522,76,Yes,Yes,Handy Helper
3523,72,No,Yes,Handy Helper
3524,69,No,Yes,Handy Helper
3525,54,No,Yes,Handy Helper
3526,65,No,Yes,Handy Helper
3527,70,No,No,Handy Helper
3528,64,No,Yes,Handy Helper
3529,78,No,Yes,Handy Helper
3530,76,Yes,Yes,Handy Helper
3531,74,No,No,Handy Helper
3532,70,No,No,Handy Helper
3533,62,Yes,Yes,Handy Helper
3534,75,Yes,Yes,Handy Helper
3535,58,Yes,No,Handy Helper
3536,66,No,No,Handy Helper
3537,60,No,Yes,Handy Helper
3538,61,No,Yes,Handy Helper
3539,76,Yes,Yes,Handy Helper
3540,70,Yes,Yes,Handy Helper
3541,54,Yes,No,Handy Helper
3542,56,No,No,Handy Helper
3543,65,Yes,Yes,Handy Helper
3544,71,Yes,No,Handy Helper
3545,64,No,Yes,Handy Helper
3546,61,Yes,No,Handy Helper
3547,77,No,No,Handy Helper
3548,58,No,Yes,Handy Helper
3549,72,No,Yes,Handy Helper
3550,71,Yes,Yes,Handy Helper
3551,78,Yes,Yes,Handy Helper
3552,67,No,Yes,Handy Helper
3553,72,No,Yes,Handy Helper
3554,67,Yes,Yes,Handy Helper
3555,61,No,Yes,Handy Helper
3556,70,Yes,No,Handy Helper
3557,74,Yes,Yes,Handy Helper
3558,61,Yes,No,Handy Helper
3559,62,Yes,Yes,Handy Helper
3560,66,Yes,Yes,Handy Helper
3561,75,Yes,Yes,Handy Helper
3562,69,Yes,Yes,Handy Helper
3563,67,Yes,No,Handy Helper
3564,67,Yes,Yes,Handy Helper
3565,78,Yes,Yes,Handy Helper
3566,51,Yes,Yes,Handy Helper
3567,72,No,Yes,Handy Helper
3568,50,Yes,Yes,Handy Helper
3569,74,No,Yes,Handy Helper
3570,78,Yes,Yes,Handy Helper
3571,72,Yes,Yes,Handy Helper
3572,69,Yes,Yes,Handy Helper
3573,78,No,Yes,Handy Helper
3574,58,Yes,Yes,Handy Helper
3575,68,Yes,Yes,Handy Helper
3576,71,Yes,Yes,Handy Helper
3577,58,Yes,Yes,Handy Helper
3578,73,Yes,Yes,Handy Helper
3579,67,No,Yes,Handy Helper
3580,64,No,No,Handy Helper
3581,74,Yes,Yes,Handy Helper
3582,70,Yes,Yes,Handy Helper
3583,74,Yes,Yes,Handy Helper
3584,65,Yes,Yes,Handy Helper
3585,60,Yes,Yes,Handy Helper
3586,77,No,Yes,Handy Helper
3587,56,Yes,Yes,Handy Helper
3588,77,No,No,Handy Helper
3589,79,Yes,Yes,Handy Helper
3590,56,No,No,Handy Helper
3591,64,Yes,Yes,Handy Helper
3592,64,No,No,Handy Helper
3593,75,No,Yes,Handy Helper
3594,61,No,Yes,Handy Helper
3595,51,No,Yes,Handy Helper
3596,46,Yes,Yes,Handy Helper
3597,54,No,Yes,Handy Helper
3598,79,No,No,Handy Helper
3599,67,Yes,No,Handy Helper
3600,77,Yes,Yes,Handy Helper
3601,76,No,Yes,Handy Helper
3602,79,No,Yes,Handy Helper
3603,63,No,Yes,Handy Helper
3604,76,Yes,Yes,Handy Helper
3605,58,Yes,Yes,Handy Helper
3606,76,Yes,Yes,Handy Helper
3607,64,Yes,Yes,Handy Helper
3608,72,Yes,Yes,Handy Helper
3609,71,Yes,Yes,Handy Helper
3610,73,No,Yes,Handy Helper
3611,67,Yes,Yes,Handy Helper
3612,70,No,Yes,Handy Helper
3613,71,No,Yes,Handy Helper
3614,59,Yes,Yes,Handy Helper
3615,54,Yes,Yes,Handy Helper
3616,52,Yes,Yes,Handy Helper
3617,71,Yes,Yes,Handy Helper
3618,62,Yes,No,Handy Helper
3619,58,Yes,Yes,Handy Helper
3620,66,Yes,Yes,Handy Helper
3621,70,Yes,No,Handy Helper
3622,72,No,Yes,Handy Helper
3623,73,No,No,Handy Helper
3624,73,Yes,No,Handy Helper
3625,61,Yes,Yes,Handy Helper
3626,75,Yes,Yes,Handy Helper
3627,71,Yes,Yes,Handy Helper
3628,55,Yes,No,Handy Helper
3629,57,Yes,Yes,Handy Helper
3630,68,Yes,Yes,Handy Helper
3631,76,No,Yes,Handy Helper
3632,68,No,No,Handy Helper
3633,63,Yes,Yes,Handy Helper
3634,52,Yes,Yes,Handy Helper
3635,67,Yes,No,Handy Helper
3636,74,No,Yes,Handy Helper
3637,69,No,Yes,Handy Helper
3638,69,Yes,Yes,Handy Helper
3639,63,Yes,Yes,Handy Helper
3640,46,Yes,Yes,Handy Helper
3641,64,Yes,Yes,Handy Helper
3642,62,Yes,Yes,Handy Helper
3643,67,Yes,Yes,Handy Helper
3644,78,Yes,Yes,Handy Helper
3645,76,No,No,Handy Helper
3646,70,Yes,Yes,Handy Helper
3647,64,No,Yes,Handy Helper
3648,76,No,Yes,Handy Helper
3649,61,No,No,Handy Helper
3650,70,Yes,Yes,Handy Helper
3651,75,No,Yes,Handy Helper
3652,75,Yes,No,Handy Helper
3653,71,Yes,Yes,Handy Helper
3654,68,Yes,Yes,Handy Helper
3655,71,No,Yes,Handy Helper
3656,64,Yes,Yes,Handy Helper
3657,65,Yes,Yes,Handy Helper
3658,76,Yes,Yes,Handy Helper
3659,77,Yes,Yes,Handy Helper
3660,66,Yes,Yes,Handy Helper
3661,57,Yes,Yes,Handy Helper
3662,79,No,Yes,Handy Helper
3663,75,No,Yes,Handy Helper
3664,72,No,Yes,Handy Helper
3665,69,No,Yes,Handy Helper
3666,55,No,Yes,Handy Helper
3667,71,Yes,Yes,Handy Helper
3668,76,No,Yes,Handy Helper
3669,78,Yes,Yes,Handy Helper
3670,66,Yes,Yes,Handy Helper
3671,64,No,Yes,Handy Helper
3672,79,No,Yes,Handy Helper
3673,70,No,No,Handy Helper
3674,70,No,Yes,Handy Helper
3675,57,No,Yes,Handy Helper
3676,72,Yes,Yes,Handy Helper
3677,70,Yes,Yes,Handy Helper
3678,72,No,Yes,Handy Helper
3679,61,No,Yes,Handy Helper
3680,68,No,No,Handy Helper
3681,68,Yes,Yes,Handy Helper
3682,58,Yes,Yes,Handy Helper
3683,73,No,Yes,Handy Helper
3684,63,Yes,Yes,Handy Helper
3685,74,No,Yes,Handy Helper
3686,48,Yes,No,Handy Helper
3687,72,No,Yes,Handy Helper
3688,57,Yes,Yes,Handy Helper
3689,59,No,Yes,Handy Helper
3690,61,Yes,Yes,Handy Helper
3691,59,No,Yes,Handy Helper
3692,74,Yes,Yes,Handy Helper
3693,75,No,Yes,Handy Helper
3694,60,Yes,Yes,Handy Helper
3695,73,Yes,Yes,Handy Helper
3696,75,Yes,Yes,Handy Helper
3697,56,Yes,Yes,Handy Helper
3698,50,No,Yes,Handy Helper
3699,75,Yes,Yes,Handy Helper
3700,63,Yes,Yes,Handy Helper
3701,62,Yes,Yes,Handy Helper
3702,57,No,Yes,Handy Helper
3703,61,No,Yes,Handy Helper
3704,76,Yes,No,Handy Helper
3705,61,Yes,No,Handy Helper
3706,71,Yes,Yes,Handy Helper
3707,62,No,Yes,Handy Helper
3708,69,Yes,Yes,Handy Helper
3709,63,Yes,Yes,Handy Helper
3710,73,No,Yes,Handy Helper
3711,67,No,Yes,Handy Helper
3712,69,Yes,Yes,Handy Helper
3713,78,Yes,No,Handy Helper
3714,65,Yes,Yes,Handy Helper
3715,77,Yes,Yes,Handy Helper
3716,79,No,No,Handy Helper
3717,69,Yes,Yes,Handy Helper
3718,65,No,Yes,Handy Helper
3719,74,Yes,No,Handy Helper
3720,67,No,Yes,Handy Helper
3721,69,Yes,Yes,Handy Helper
3722,61,Yes,Yes,Handy Helper
3723,71,Yes,Yes,Handy Helper
3724,62,No,Yes,Handy Helper
3725,75,No,Yes,Handy Helper
3726,76,Yes,Yes,Handy Helper
3727,48,No,Yes,Handy Helper
3728,56,No,No,Handy Helper
3729,77,Yes,Yes,Handy Helper
3730,69,No,Yes,Handy Helper
3731,74,Yes,Yes,Handy Helper
3732,72,Yes,No,Handy Helper
3733,68,Yes,Yes,Handy Helper
3734,76,No,No,Handy Helper
3735,50,Yes,Yes,Handy Helper
3736,63,Yes,Yes,Handy Helper
3737,52,Yes,Yes,Handy Helper
3738,78,No,Yes,Handy Helper
3739,58,Yes,Yes,Handy Helper
3740,77,Yes,Yes,Handy Helper
3741,72,Yes,Yes,Handy Helper
3742,66,Yes,Yes,Handy Helper
3743,60,No,No,Handy Helper
3744,76,No,No,Handy Helper
3745,55,Yes,Yes,Handy Helper
3746,60,No,Yes,Handy Helper
3747,80,Yes,Yes,Handy Helper
3748,73,No,Yes,Handy Helper
3749,74,No,Yes,Handy Helper
3750,64,No,No,Handy Helper
3751,76,No,Yes,Handy Helper
3752,64,Yes,Yes,Handy Helper
3753,67,No,Yes,Handy Helper
3754,75,No,No,Handy Helper
3755,77,Yes,Yes,Handy Helper
3756,72,No,Yes,Handy Helper
3757,70,Yes,Yes,Handy Helper
3758,61,Yes,No,Handy Helper
3759,62,Yes,Yes,Handy Helper
3760,70,Yes,No,Handy Helper
3761,64,No,No,Handy Helper
3762,75,No,No,Handy Helper
3763,69,Yes,Yes,Handy Helper
3764,66,Yes,No,Handy Helper
3765,73,Yes,No,Handy Helper
3766,78,Yes,No,Handy Helper
3767,62,Yes,Yes,Handy Helper
3768,61,Yes,Yes,Handy Helper
3769,76,No,Yes,Handy Helper
3770,77,No,Yes,Handy Helper
3771,70,No,Yes,Handy Helper
3772,66,Yes,No,Handy Helper
3773,72,No,Yes,Handy Helper
3774,68,Yes,No,Handy Helper
3775,73,Yes,Yes,Handy Helper
3776,63,Yes,Yes,Handy Helper
3777,59,No,Yes,Handy Helper
3778,65,No,Yes,Handy Helper
3779,69,Yes,Yes,Handy Helper
3780,65,Yes,Yes,Handy Helper
3781,59,No,Yes,Handy Helper
3782,68,Yes,Yes,Handy Helper
3783,76,Yes,Yes,Handy Helper
3784,58,Yes,Yes,Handy Helper
3785,67,Yes,Yes,Handy Helper
3786,67,Yes,Yes,Handy Helper
3787,75,Yes,No,Handy Helper
3788,78,No,Yes,Handy Helper
3789,62,No,Yes,Handy Helper
3790,79,No,Yes,Handy Helper
3791,64,No,Yes,Handy Helper
3792,68,Yes,Yes,Handy Helper
3793,57,No,Yes,Handy Helper
3794,78,No,Yes,Handy Helper
3795,58,Yes,Yes,Handy Helper
3796,80,Yes,Yes,Handy Helper
3797,75,Yes,No,Handy Helper
3798,72,Yes,Yes,Handy Helper
3799,71,No,No,Handy Helper
3800,63,Yes,Yes,Handy Helper
3801,65,Yes,Yes,Handy Helper
3802,54,Yes,No,Handy Helper
3803,66,Yes,Yes,Handy Helper
3804,74,Yes,No,Handy Helper
3805,72,No,Yes,Handy Helper
3806,60,No,Yes,Handy Helper
3807,72,Yes,Yes,Handy Helper
3808,60,Yes,Yes,Handy Helper
3809,72,Yes,No,Handy Helper
3810,63,Yes,Yes,Handy Helper
3811,68,Yes,Yes,Handy Helper
3812,76,Yes,No,Handy Helper
3813,73,Yes,Yes,Handy Helper
3814,64,Yes,No,Handy Helper
3815,60,Yes,No,Handy Helper
3816,72,Yes,Yes,Handy Helper
3817,75,Yes,Yes,Handy Helper
3818,56,Yes,Yes,Handy Helper
3819,67,No,No,Handy Helper
3820,67,Yes,Yes,Handy Helper
3821,49,Yes,Yes,Handy Helper
3822,69,Yes,Yes,Handy Helper
3823,76,No,Yes,Handy Helper
3824,65,Yes,Yes,Handy Helper
3825,73,No,No,Handy Helper
3826,67,Yes,No,Handy Helper
3827,67,Yes,Yes,Handy Helper
3828,64,Yes,Yes,Handy Helper
3829,74,Yes,Yes,Handy Helper
3830,63,No,Yes,Handy Helper
3831,73,No,Yes,Handy Helper
3832,72,Yes,Yes,Handy Helper
3833,75,Yes,No,Handy Helper
3834,71,Yes,Yes,Handy Helper
3835,68,Yes,No,Handy Helper
3836,64,Yes,No,Handy Helper
3837,71,Yes,No,Handy Helper
3838,60,No,Yes,Handy Helper
3839,73,Yes,Yes,Handy Helper
3840,56,Yes,Yes,Handy Helper
3841,73,Yes,Yes,Handy Helper
3842,66,Yes,Yes,Handy Helper
3843,71,No,Yes,Handy Helper
3844,69,Yes,Yes,Handy Helper
3845,70,No,No,Handy Helper
3846,62,No,Yes,Handy Helper
3847,59,Yes,Yes,Handy Helper
3848,65,Yes,Yes,Handy Helper
3849,64,No,Yes,Handy Helper
3850,77,Yes,No,Handy Helper
3851,73,Yes,Yes,Handy Helper
